城市,区,方位,小区名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,暖气,采暖
北京,海淀,海淀北部新区,凯胜家园,79,整租,南,4800,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,15,NULL,NULL,NULL,NULL,NULL,集中供暖
北京,丰台,洋桥,洋桥北里,33,整租,南,5290,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义城,石园西区,58,整租,南,3830,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,双桥,东柳西里,47,整租,南,3600,季付价,2,0,1,随时入住,2年以内,需提前预约,高楼层,5,无,NULL,民水,民电,有,集中供暖
北京,通州,万达,后南仓,41,整租,南,3500,NULL,1,1,1,随时入住,NULL,一般下班后可看,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,定福庄,五建小区,67,整租,南,4200,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,百子湾,石门新居,62,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,西城,广安门,车站西街17号院,47,整租,南,4300,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,百子湾,石门新居,62,整租,南,6790,季付价,1,1,1,随时入住,1年,随时可看,中楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义其它,焦各庄街2号院,67,整租,南,2800,NULL,NULL,NULL,NULL,随时入住,1年以内,需提前预约,中楼层,12,有,NULL,商水,民电,有,集中供暖
北京,朝阳,百子湾,石门新居,64,整租,南,6660,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,十八里店,三台山路3号院,90,整租,南,4500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,朝阳,百子湾,石门新居,62,整租,南,6490,季付价,1,1,1,随时入住,1年,随时可看,中楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,欢乐谷,金蝉南里,64,整租,南,5200,季付价,1,1,1,202081,3年以内,需提前预约,低楼层,11,有,NULL,民水,民电,有,集中供暖
北京,海淀,五棵松,金沟河2号院,56,整租,东,6300,季付价,2,1,1,2019729,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,红庙,呼家楼新街大院,60,整租,南,5900,季付价,2,1,1,随时入住,2年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,五棵松,永金里小区,69,整租,西,5900,NULL,1,1,1,2019815,NULL,需提前预约,高楼层,12,有,NULL,民水,民电,有,集中供暖
北京,丰台,丰台其它,崔村一里,45,整租,南,2500,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,朝阳,百子湾,石门新居,63,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,潘家园,华威西里,47,整租,南,4900,NULL,1,1,1,2019731,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,定慧寺,八宝庄,41,整租,南,5900,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,大兴其它,南海家园四里,89,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,18,无,NULL,NULL,NULL,NULL,集中供暖
北京,石景山,杨庄,西现代城,54,整租,南,4500,季付价,1,0,1,2019815,NULL,需提前预约,高楼层,22,有,NULL,民水,民电,有,集中供暖
北京,西城,马连道,马连道西里,54,整租,南,6000,季付价,2,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,甘露园,天天朝阳,38,整租,东,4800,NULL,1,0,1,2019820,NULL,需提前预约,高楼层,16,有,NULL,民水,民电,有,自采暖
北京,朝阳,惠新西街,安苑东里一区,57,整租,南,6200,季付价,2,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,亦庄开发区,亦庄,上海沙龙,43,整租,东,4430,季付价,1,1,1,随时入住,1年,随时可看,低楼层,9,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,北京新天地二期,101,整租,西,5800,季付价,1,1,1,2019810,1年以内,需提前预约,低楼层,28,有,NULL,民水,民电,有,集中供暖
北京,大兴,枣园,马赛公馆,48,整租,东,4190,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,广渠门,夕照寺西里,50,整租,南,6000,季付价,2,1,1,2019815,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,通州北苑,科印小区,61,整租,南,3600,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,通州,北关,朝北8080,37,整租,北,3300,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,7,有,NULL,NULL,NULL,无,集中供暖
北京,海淀,紫竹桥,车道沟东里,61,整租,南,7390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,16,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,卢沟桥,晓月新城,87,整租,东,5387,月付价,2,1,1,随时入住,3~12个月,随时可看,低楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,武夷花园,水仙园,41,整租,北,3830,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,高碑店,金隅泰和园,76,整租,南,7690,季付价,2,1,1,随时入住,1年,随时可看,低楼层,11,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,老山,老山西里,50,整租,南,4200,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,高碑店,金隅泰和园,80,整租,南,6830,季付价,2,1,1,随时入住,1年,随时可看,中楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,临河里,DBC加州小镇,42,整租,东,3100,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,11,有,NULL,民水,民电,有,自采暖
北京,石景山,鲁谷,北重西厂,41,整租,西,4590,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,和义,南苑北里一区,76,整租,东,3500,季付价,2,1,1,随时入住,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,甘露园,甘露家园,57,整租,南,5500,季付价,2,1,1,随时入住,3年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,定福庄,定福庄西街,59,整租,南,5100,NULL,2,1,1,201981,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,西红门,红华住宅区,45,整租,南,3000,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,双井,时代国际嘉园,36,整租,北,6000,季付价,1,0,1,2019731,3年以上,需提前预约,中楼层,21,有,NULL,民水,民电,有,集中供暖
北京,西城,西直门,玉桃园三区,51,整租,西,6790,季付价,1,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,劲松,农光里,51,整租,南,5300,季付价,1,1,1,2019810,3年以内,需提前预约,中楼层,12,有,NULL,民水,民电,有,集中供暖
北京,朝阳,北苑,北苑家园绣菊园,80,整租,东,7560,季付价,2,1,1,随时入住,1年,随时可看,低楼层,25,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义城,幸福东区,42,整租,南,3000,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,陶然亭,虎坊路小区,48,整租,北,6890,季付价,2,1,1,随时入住,1年,随时可看,低楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,丰台其它,玉皇庄小区,42,整租,南,2600,NULL,1,1,1,2019731,NULL,需提前预约,高楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,亦庄开发区,马驹桥,米拉小镇,49,整租,东,2800,季付价,NULL,NULL,NULL,随时入住,1年以内,需提前预约,高楼层,10,有,NULL,商水,商电,无,集中供暖
北京,石景山,苹果园,模式口南里,60,整租,南,4300,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,16,有,NULL,民水,民电,有,集中供暖
北京,石景山,杨庄,地铁楼,52,整租,南,3800,NULL,2,1,1,2019731,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,天坛,天坛南里西区,69,整租,南,6000,季付价,3,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义其它,东亚首航国际,40,整租,西,3460,季付价,1,1,1,随时入住,1年,随时可看,中楼层,13,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,青塔,张仪村4号院,54,整租,南,3000,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,通州其它,富力尚悦居,44,整租,北,3690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,9,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,西坝河,西坝河北里,42,整租,东,5500,季付价,1,1,1,随时入住,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,海淀北部新区,温泉路45号院,61,整租,南,5190,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,苹果园,模式口西里,62,整租,南,3200,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,16,有,NULL,民水,民电,有,集中供暖
北京,朝阳,亚运村,慧忠里,35,整租,西,6605,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,望京,点击未来,46,整租,东,5600,季付价,1,0,1,2019818,3年以内,需提前预约,高楼层,14,有,NULL,民水,民电,无,自采暖
北京,西城,广安门,红山世家,42,整租,西,6790,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,旧宫,云龙家园,51,整租,南,3500,NULL,2,1,1,随时入住,NULL,一般下班后可看,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,万寿路,万寿路西街11号院,58,整租,西,7090,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,黄村中,富强西里,40,整租,南,2900,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,4,无,NULL,民水,民电,有,集中供暖
北京,通州,果园,巴克摩界,38,整租,北,4127,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,11,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,广渠门,夕照寺西里,42,整租,南,5200,NULL,2,1,1,2019731,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,昌平,鼓楼大街,南环里,64,整租,东,4160,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,安慧里四区,44,整租,南,5500,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,马连道,格调,56,整租,北,5800,NULL,1,1,1,随时入住,NULL,一般下班后可看,高楼层,24,有,NULL,民水,民电,有,集中供暖
北京,西城,广安门,远见名苑,51,整租,北,5500,季付价,1,1,1,随时入住,3年以内,一般下班后可看,低楼层,25,有,NULL,民水,民电,有,自采暖
北京,朝阳,四惠,八里庄东里,60,整租,南,5100,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,朝阳门外,芳草地西街,49,整租,东,5500,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,奥林匹克公园,林奥嘉园,74,整租,东,7340,月付价,1,1,1,随时入住,1~4个月,随时可看,低楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,房山,良乡,明源南里,39,整租,南,2000,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,武夷花园,河畔丽景,64,整租,北,4060,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,通州北苑,北苑157,65,整租,南,3600,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,劲松,农光南路,66,整租,南,7260,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,万寿路,万寿路西街1号院,41,整租,南,5300,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,7,无,NULL,民水,民电,有,集中供暖
北京,海淀,田村,半壁店六建宿舍,44,整租,南,4800,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西三旗,SOCO公社,44,整租,北,4300,NULL,NULL,NULL,NULL,201988,NULL,需提前预约,低楼层,18,有,NULL,商水,商电,有,集中供暖
北京,昌平,西关环岛,建明里小区,89,整租,东,3500,NULL,2,2,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,紫竹桥,三虎桥,44,整租,南,5600,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,岳各庄,民岳家园,54,整租,东,5060,季付价,1,1,1,随时入住,1年,随时可看,低楼层,23,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,旧宫,亦庄北岸,40,整租,西,3000,NULL,1,0,1,随时入住,NULL,一般下班后可看,中楼层,12,有,NULL,民水,民电,无,集中供暖
北京,海淀,清河,小营东路5号院,48,整租,南,6890,季付价,2,1,1,随时入住,1年,随时可看,中楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,美立方,42,整租,南,5000,季付价,NULL,NULL,NULL,2019818,2年以内,需提前预约,低楼层,20,有,NULL,民水,民电,有,集中供暖
北京,通州,临河里,海棠湾三期,45,整租,东,4030,季付价,1,1,1,随时入住,1年,随时可看,低楼层,27,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,瀛海,兴海园,83,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,顺义,顺义城,仓上小区,59,整租,南,3730,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,朝青,小悦城中心,52,整租,北,5800,季付价,NULL,NULL,NULL,随时入住,1年以内,需提前预约,低楼层,25,有,NULL,商水,商电,无,集中供暖
北京,朝阳,潘家园,劲松六区,54,整租,南,6660,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,紫竹桥,紫竹院南路20号院,42,整租,南,5800,NULL,2,0,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,亦庄开发区,亦庄,贵园南里丙区,55,整租,南,4530,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村小营,育慧里二区,59,整租,南,7460,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,柏林爱乐二期,61,整租,东,5300,NULL,1,2,1,201988,NULL,需提前预约,低楼层,24,有,NULL,民水,民电,有,集中供暖
北京,朝阳,惠新西街,惠新西街小区,44,整租,南,5700,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,18,有,NULL,民水,民电,有,集中供暖
北京,大兴,黄村中,兴政西里,50,整租,东,3200,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,昌平,沙河,北街家园一区,73,整租,南,4390,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,慧忠里,45,整租,东,6888,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,房山,良乡,嘉瑞通小区,65,整租,东,2600,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,15,有,NULL,民水,民电,有,集中供暖
北京,房山,长阳,碧桂园小区A区,72,整租,南,2500,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,自采暖
北京,丰台,新宫,诚苑南里,76,整租,南,4300,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,7,无,NULL,民水,民电,有,自采暖
北京,海淀,上地,上地东里,56,整租,南,7490,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村小营,世纪村西区,52,整租,南,7060,季付价,1,1,1,随时入住,1年,随时可看,中楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,清河,621小区,56,整租,南,6000,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,瀛海,兴海园,62,整租,南,3000,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,16,有,NULL,民水,民电,有,集中供暖
北京,昌平,东关,清秀园北区,46,整租,西,2700,季付价,1,0,1,随时入住,2年以内,需提前预约,中楼层,19,有,NULL,民水,民电,有,集中供暖
北京,丰台,北京南站,开阳里东巷24号院,42,整租,东,5390,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,清河,清缘东里,66,整租,北,7160,季付价,1,1,1,随时入住,1年,随时可看,低楼层,19,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,北新家园,50,整租,南,4500,NULL,2,1,1,201983,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,华威桥,双龙南里,58,整租,南,5500,季付价,2,1,1,2019810,2年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,海淀北部新区,大牛坊,80,整租,南,5200,半年付价,2,1,1,随时入住,3年以上,需提前预约,中楼层,10,无,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村小营,育慧里二区,60,整租,南,7530,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,劲松,垂杨柳北里,67,整租,南,7390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义城,建新南区,53,整租,南,3200,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,天宁寺,天宁寺前街南里,55,整租,东,4000,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,集中供暖
北京,朝阳,望京,南湖东园二区,54,整租,西,6000,季付价,1,1,1,201981,2年以内,需提前预约,中楼层,14,有,NULL,民水,民电,有,集中供暖
北京,昌平,南邵,中国铁建尚城汇,53,整租,东,4230,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,石佛营,石佛营东里105号院,53,整租,南,6660,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
