城市,区,方位,房屋名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼高,电梯,车位,用水,用电,燃气,供暖
3,2,46,395,30,1,2,1400,1,5,0,1,2,0,3,2,13,0,2,0,0,0,0
3,12,78,287,114,1,2,1800,0,3,2,1,2,0,5,3,6,1,0,1,1,1,0
3,12,23,798,18,1,8,1600,3,1,0,1,2,12,3,3,3,0,0,0,0,0,0
3,1,64,947,63,1,2,1400,0,3,1,1,2,0,2,2,6,1,0,1,1,1,0
3,1,72,1065,72,1,2,3200,0,2,1,1,2,0,2,1,6,1,0,1,1,1,0
3,2,89,1061,15,1,2,1350,3,5,1,2,2,12,3,2,10,2,0,1,1,1,0
3,14,94,341,32,1,2,4300,0,1,0,1,2,0,2,3,6,1,0,1,1,2,2
3,12,155,548,15,1,2,1300,1,3,1,1,2,12,3,3,18,0,0,0,0,0,0
3,1,88,1358,71,1,2,3700,0,2,1,1,1,0,2,2,14,2,0,1,1,2,2
3,8,6,670,31,1,2,4500,1,1,0,1,2,12,2,2,7,2,0,1,1,1,0
3,1,45,1359,18,1,2,2200,3,4,1,2,2,4,3,3,21,2,0,1,1,1,0
3,11,33,347,28,1,2,3700,0,1,1,1,1,0,2,3,4,1,0,1,1,1,0
3,15,115,768,38,1,1,5800,1,1,1,1,1,24,2,3,7,1,0,1,1,1,0
3,7,162,275,42,1,2,3500,0,1,1,1,1,0,2,3,6,1,0,1,1,1,0
3,14,94,1284,40,1,2,3800,0,1,1,1,2,0,2,2,6,1,0,1,1,2,0
3,1,136,732,54,1,2,3000,0,1,1,1,2,0,2,3,6,1,0,1,1,2,2
3,15,112,490,15,1,2,3900,3,4,2,2,2,12,3,2,18,2,0,1,1,2,0
3,10,151,135,18,1,2,1600,1,3,1,1,2,12,3,3,6,2,2,1,1,2,0
3,1,64,744,92,1,2,1900,0,2,2,1,2,0,2,1,14,2,0,1,1,2,0
3,1,79,931,82,1,2,3300,1,2,2,1,2,12,2,2,6,1,0,1,1,1,0
3,6,67,1200,99,1,2,1400,0,3,2,1,2,0,2,1,26,1,0,0,0,0,0
3,1,64,439,90,1,2,1100,0,3,1,1,2,0,2,3,18,1,0,0,0,0,0
3,2,96,750,20,1,2,1800,3,3,1,1,2,12,3,1,6,0,0,0,0,0,0
3,1,59,9,45,1,2,1300,1,1,1,1,2,12,2,1,11,2,0,2,2,1,0
3,1,64,1141,85,1,2,1400,0,2,1,1,2,0,2,3,13,1,0,0,0,0,0
3,8,6,737,32,1,2,4800,1,1,0,1,1,24,2,2,7,2,0,1,1,2,0
3,1,2,1546,16,1,2,1600,3,3,0,3,2,36,3,2,11,2,2,1,1,2,0
3,2,89,181,16,1,8,1450,3,4,1,2,2,12,3,3,32,2,2,1,1,2,2
3,1,59,1593,83,1,2,1650,0,2,2,1,2,0,2,3,5,1,0,1,1,1,0
3,6,107,146,108,1,2,1500,0,3,2,2,2,0,2,3,18,1,0,1,1,1,0
3,16,43,614,45,1,2,8000,3,1,1,1,2,12,3,2,3,0,0,0,0,0,2
3,1,59,883,88,1,2,1200,0,2,2,2,2,0,2,2,11,2,0,1,1,2,2
3,1,2,1602,17,1,2,1450,3,3,1,3,2,12,3,2,17,2,0,1,1,1,0
3,1,59,1120,92,1,3,1100,0,2,1,1,2,0,2,3,10,1,0,1,1,2,2
3,1,88,1340,18,1,1,1400,3,1,0,1,2,12,3,3,3,0,0,0,0,0,0
3,1,145,1093,104,1,2,1800,1,3,2,1,2,12,2,-2,6,1,0,1,1,1,0
3,13,57,180,13,1,4,2400,1,3,1,1,2,24,3,3,6,1,0,1,1,1,0
3,1,64,625,61,1,2,1800,0,2,1,1,2,0,2,1,6,1,0,1,1,2,2
3,3,139,641,18,1,2,1900,3,4,1,2,2,12,2,3,33,2,2,1,1,2,0
3,1,64,625,83,1,2,2300,0,2,1,1,2,0,2,2,6,1,0,1,1,2,2
3,8,83,1191,81,1,2,7000,0,2,1,1,2,0,2,2,15,2,0,1,1,2,0
3,1,2,554,73,1,2,3000,0,2,1,1,2,0,2,3,6,1,0,1,1,2,2
3,8,144,168,50,1,2,6000,0,2,1,1,1,0,4,3,6,1,0,1,1,1,0
3,15,112,35,35,1,2,5500,1,1,1,1,2,12,2,2,6,1,0,1,1,2,2
3,1,79,589,35,1,2,1800,1,1,1,1,2,12,3,2,12,0,0,0,0,0,0
3,1,59,1173,102,1,2,2000,0,3,2,1,2,0,2,3,4,1,0,1,1,1,0
3,1,105,56,25,1,2,2000,3,1,0,1,2,36,3,1,11,2,0,1,1,2,0
3,1,82,1466,20,1,4,1750,3,4,1,4,2,12,3,1,16,2,0,1,1,2,0
3,16,156,558,94,1,2,10000,0,2,2,2,2,0,2,2,33,2,0,1,1,2,2
3,11,142,58,38,1,2,4500,0,1,0,1,1,0,2,3,7,1,0,1,1,2,2
3,16,132,55,76,1,2,9600,1,1,1,1,2,24,2,1,20,2,0,1,1,1,0
3,6,84,1169,63,1,2,1200,0,1,1,1,2,0,2,1,8,2,0,1,1,2,0
3,2,113,237,18,1,2,1000,3,3,1,1,2,12,3,1,16,2,0,1,1,1,0
3,8,31,1486,51,1,2,4500,0,2,1,1,2,0,2,2,6,1,0,1,1,1,0
3,1,64,1236,57,1,2,1600,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,8,129,459,58,1,2,6500,0,2,1,1,2,0,2,1,6,1,0,1,1,2,0
3,11,58,1179,18,1,2,2800,3,3,1,1,2,12,3,3,34,2,0,1,1,1,0
3,1,145,1093,81,1,2,1600,1,2,2,1,2,24,2,3,4,1,0,1,1,1,0
3,17,18,369,13,1,2,1500,3,3,1,1,2,12,3,2,13,2,0,1,1,2,0
3,15,115,871,50,1,2,6000,1,1,1,1,2,12,3,1,4,1,0,1,1,2,0
3,8,56,1116,39,1,2,4000,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,6,84,1385,43,1,2,1500,0,2,1,1,2,0,2,3,4,1,0,1,1,1,0
3,1,121,1004,15,1,2,2000,1,3,1,1,2,12,3,3,9,0,2,0,0,0,0
3,8,128,703,44,1,2,4500,0,1,1,1,1,0,2,3,6,1,0,1,1,2,0
3,1,121,1218,20,1,2,1950,3,3,1,2,2,12,3,2,24,1,0,0,0,1,0
3,7,61,11,35,1,2,3200,1,1,1,1,2,0,2,1,6,1,0,1,1,1,0
3,7,61,11,50,1,2,3600,1,1,1,1,1,12,2,3,6,1,0,1,1,1,0
3,6,17,566,36,1,2,1400,0,1,1,1,2,0,2,3,14,1,0,2,2,1,0
3,11,160,420,36,1,2,4000,1,1,0,1,2,12,2,3,6,1,0,1,1,1,0
3,9,130,1067,39,1,2,1900,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,2,1275,24,1,2,1750,3,4,1,2,2,12,3,3,6,1,0,1,1,2,0
3,14,94,980,33,1,2,3400,0,1,0,1,2,0,2,2,6,1,0,1,1,1,0
3,2,113,519,25,1,2,1500,3,1,0,1,2,12,3,2,17,2,0,1,1,2,0
3,15,112,35,35,1,2,5500,1,1,1,1,2,12,2,3,6,1,0,1,1,2,2
3,8,148,514,40,1,2,3000,0,1,1,1,1,0,2,2,6,1,0,1,1,1,0
3,1,59,1594,101,1,0,1200,0,3,2,1,0,0,0,-2,6,1,0,1,1,1,0
3,12,23,1423,25,1,4,1580,3,1,0,1,2,12,3,2,4,1,0,2,2,1,0
3,16,132,122,28,1,2,6500,1,1,1,1,2,12,2,1,1,1,0,0,0,0,0
3,7,61,685,40,1,2,3800,0,1,1,1,2,24,2,2,6,1,0,1,1,1,0
3,2,113,527,37,1,2,1500,3,1,0,1,2,24,2,2,13,2,0,1,1,1,0
3,16,97,336,51,1,2,9500,0,2,1,1,1,0,2,3,7,1,0,1,1,2,1
3,1,64,439,77,1,2,2000,1,2,1,1,2,12,2,3,14,1,0,0,0,0,0
3,2,103,389,8,1,7,1250,3,3,1,1,2,12,3,1,6,1,2,1,1,1,2
3,8,141,469,32,1,2,5200,0,1,1,1,2,0,2,3,5,1,0,1,1,2,2
3,13,150,450,14,1,2,3190,1,2,1,1,2,12,3,1,6,1,0,1,1,2,0
3,9,130,16,55,1,2,1700,0,2,1,1,2,0,2,3,7,1,0,1,1,2,0
3,12,123,1012,38,1,2,1500,5,1,1,1,2,24,3,2,3,1,0,1,1,1,0
3,8,144,1103,77,1,2,6500,0,2,1,1,2,0,2,3,29,2,0,1,1,1,0
3,1,64,386,90,1,2,2300,1,3,1,1,2,24,2,2,5,1,0,1,1,1,0
3,16,97,336,32,1,2,5690,1,1,1,1,2,12,3,1,7,1,0,1,1,2,0
3,6,84,735,90,1,2,1100,0,2,1,1,2,0,2,2,16,2,0,1,1,2,0
3,16,43,1481,55,1,2,8500,1,1,1,1,2,36,2,3,3,1,0,1,1,1,0
3,11,74,1572,38,1,2,3500,0,1,1,1,2,0,2,3,5,1,0,1,1,1,0
3,10,70,353,10,1,2,1260,3,3,1,1,2,24,3,2,17,1,0,2,2,1,0
3,8,99,137,35,1,2,4500,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,6,84,1169,62,1,2,1300,0,1,1,1,2,0,2,3,8,2,0,1,1,2,0
3,1,125,1271,59,1,2,3500,0,1,1,1,2,24,2,1,14,2,0,1,1,1,0
3,15,112,1448,43,1,2,6300,1,1,1,1,2,24,2,1,6,2,0,1,1,2,2
3,12,122,666,41,1,0,1800,0,1,1,1,0,0,0,3,18,1,0,2,2,0,0
3,6,67,130,42,1,2,1489,1,1,1,1,2,24,3,2,18,1,2,2,2,1,0
3,8,141,997,39,1,2,6500,0,1,0,1,2,0,2,3,5,1,0,1,1,2,2
3,16,43,1241,34,1,2,6090,1,1,1,1,2,12,3,3,6,0,0,0,0,0,0
3,1,64,492,80,1,2,1300,0,2,1,1,2,0,2,2,18,2,0,1,1,2,1
3,2,113,1499,60,1,2,1800,3,1,1,1,2,24,3,3,10,2,2,1,1,1,0
3,14,14,371,35,1,2,3800,0,1,1,1,2,0,2,2,5,1,0,1,1,1,0
3,8,6,1237,41,1,2,6000,0,1,1,1,2,0,2,2,6,1,0,1,1,1,0
3,1,64,624,72,1,2,1600,0,2,2,1,2,0,2,3,6,1,0,1,1,1,2
3,1,72,13,77,1,2,3500,1,3,1,1,2,24,2,1,26,2,0,0,0,1,0
3,10,70,465,24,1,2,1500,3,3,1,2,2,12,3,2,6,0,0,0,0,0,0
3,8,6,1299,42,1,2,5500,1,1,1,1,2,24,2,2,5,1,0,1,1,2,0
3,8,83,34,55,1,2,4500,0,2,1,1,2,0,2,2,6,1,0,1,1,1,0
3,10,70,353,20,1,4,1560,3,4,1,1,2,24,3,1,16,1,0,2,2,1,0
3,1,64,928,55,1,2,2000,0,1,1,1,2,0,2,2,5,1,0,1,1,1,0
3,1,82,1301,15,1,2,1650,3,3,1,3,2,12,3,2,16,0,2,0,0,0,0
3,12,35,711,57,1,2,2000,0,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,6,67,1200,118,1,2,1500,0,3,2,2,2,0,2,2,24,1,0,0,0,0,0
3,1,2,75,16,1,2,1450,3,3,1,3,2,12,3,2,17,2,2,1,1,1,0
3,16,26,268,49,1,2,7000,1,1,0,1,2,36,3,3,22,2,0,1,1,2,0
3,1,59,9,45,1,4,1200,0,1,1,1,2,0,2,1,11,2,0,2,2,1,0
3,2,113,690,22,1,2,1000,3,3,1,1,2,12,3,1,10,2,0,1,1,1,0
3,12,34,851,62,1,2,2500,0,1,2,1,1,0,2,3,11,1,0,1,1,1,0
3,15,112,609,42,1,2,6000,1,1,0,1,2,12,2,3,6,1,0,1,1,2,2
3,2,113,1434,18,1,2,1280,3,2,1,1,2,24,3,1,11,1,2,1,1,1,2
3,1,64,1141,56,1,2,1200,0,1,1,1,2,0,2,1,13,1,0,0,0,0,0
3,12,123,635,75,1,2,3400,0,2,1,1,1,0,2,3,18,2,0,1,1,2,0
3,1,59,1016,83,1,2,1300,0,2,2,1,2,0,2,3,6,1,0,1,1,2,2
3,6,67,1200,100,1,2,1500,0,3,1,1,2,0,2,2,26,1,0,0,0,0,0
3,15,112,776,35,1,2,5500,1,1,1,1,2,12,2,2,6,1,0,1,1,2,2
3,7,100,1351,34,1,2,4000,1,1,1,1,2,12,2,3,6,1,0,1,1,1,0
3,1,2,1156,17,1,2,1650,3,3,1,3,2,12,3,2,6,1,0,1,1,1,0
3,17,69,123,18,1,2,1200,3,3,1,1,2,12,3,3,18,1,2,1,1,1,0
3,8,148,1166,44,1,2,4300,0,1,1,1,2,0,2,3,6,1,0,1,1,2,0
3,1,41,814,18,1,2,1520,3,3,0,1,2,12,3,3,6,0,0,0,0,0,0
3,1,64,1021,65,1,2,2200,0,1,1,1,2,0,2,2,12,2,0,2,2,1,0
3,2,113,1346,28,1,6,1660,3,1,1,1,2,12,3,3,5,1,0,1,1,1,0
3,11,74,1572,34,1,2,3400,0,1,1,1,2,0,2,2,5,1,0,1,1,1,0
3,7,61,1159,37,1,2,3800,0,1,1,1,2,0,2,1,5,1,0,1,1,1,0
3,1,64,118,53,1,2,1700,0,2,1,1,2,0,2,3,5,1,0,1,1,2,2
3,8,129,391,21,1,2,2500,1,4,1,1,2,12,3,3,18,2,0,1,1,2,0
3,9,143,472,12,1,2,1150,3,4,1,1,2,12,3,1,26,2,2,1,1,2,2
3,8,99,1074,53,1,2,6200,1,3,0,1,2,36,5,2,6,1,0,1,1,2,0
3,1,2,636,20,1,2,1350,3,2,1,2,2,12,3,3,7,2,0,1,1,1,0
3,3,77,970,30,1,2,3400,0,1,0,1,2,24,2,1,6,1,0,1,1,1,0
3,1,64,844,79,1,2,2100,0,2,1,1,2,0,2,3,18,2,0,1,1,1,2
3,8,56,149,41,1,2,4700,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,121,1396,15,1,2,1500,3,3,1,2,2,12,3,2,32,2,0,0,0,1,0
3,17,69,1505,13,1,2,1430,1,3,1,1,2,12,3,1,18,2,2,1,1,2,0
3,1,64,844,79,1,2,1100,0,2,1,1,2,0,4,3,18,2,0,1,1,1,2
3,1,79,653,20,1,2,1900,5,1,0,1,2,12,3,3,6,1,0,1,1,1,0
3,15,115,768,65,1,2,9200,1,3,1,1,1,36,2,2,7,1,0,1,1,1,0
3,17,69,1505,13,1,2,1390,1,3,1,1,2,12,3,2,18,2,2,1,1,2,0
3,1,64,492,79,1,2,1200,0,2,1,1,2,0,2,3,18,2,0,1,1,2,1
3,14,10,1089,36,1,1,4000,0,1,0,1,1,0,2,1,6,1,0,1,1,1,0
3,11,33,365,41,1,2,4600,0,1,1,1,2,0,2,3,15,2,0,1,1,1,0
3,8,99,137,29,1,2,5200,1,1,0,1,1,36,2,2,5,1,0,1,1,1,0
3,15,112,513,67,1,2,8800,1,1,2,1,1,12,2,3,31,2,0,1,1,2,2
3,13,150,1114,11,1,4,2600,3,4,1,2,2,12,2,2,29,2,0,1,1,1,0
3,6,67,1027,85,1,2,1700,0,3,2,1,2,0,2,1,6,1,0,1,1,1,0
3,11,30,329,42,1,2,4200,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,8,6,1219,24,1,2,2600,3,4,0,3,2,12,3,2,29,2,2,1,1,2,0
3,11,58,1179,25,1,2,2700,3,5,1,2,2,12,3,3,30,2,0,1,1,1,0
3,16,156,444,105,1,2,11000,0,2,2,2,1,0,2,1,35,2,0,1,1,2,2
3,1,64,1221,79,1,2,2000,0,2,1,1,2,0,2,3,14,2,0,1,1,2,1
3,6,67,130,40,1,4,1400,0,1,1,1,2,0,2,3,21,1,0,2,2,1,0
3,3,106,322,27,1,4,3500,0,1,1,1,1,0,2,3,6,1,0,1,1,1,0
3,11,71,1524,47,1,2,3700,0,1,1,1,2,0,2,3,6,1,0,1,1,1,2
3,1,2,1030,18,1,2,1700,3,3,0,1,2,12,3,2,11,2,2,1,1,2,0
3,6,67,1200,99,1,2,1400,0,3,1,1,2,0,2,2,26,1,0,0,0,0,0
3,16,97,774,47,1,2,8500,1,1,2,1,2,12,2,1,1,1,0,0,0,0,0
3,8,119,827,53,1,2,5600,1,1,1,1,2,12,2,3,5,1,0,1,1,2,0
3,1,88,1340,15,1,3,1460,3,1,0,1,2,12,3,3,3,0,1,0,0,0,0
3,17,63,550,21,1,2,1500,3,1,1,1,2,36,3,2,6,1,1,1,1,1,1
3,1,79,1160,116,1,2,2500,0,3,2,1,2,0,2,2,14,1,0,1,1,2,0
3,1,2,1137,30,1,2,2300,3,3,1,1,2,12,3,2,6,1,0,1,1,1,0
3,1,135,1079,18,1,2,1950,1,4,1,1,2,12,3,3,6,1,2,1,1,1,2
3,15,115,768,40,1,2,7000,1,1,1,1,2,36,2,3,7,1,0,1,1,1,0
3,11,66,494,50,1,2,3500,0,1,1,1,1,0,2,2,6,1,0,1,1,1,0
3,1,64,1457,86,1,2,2100,1,3,1,1,2,24,3,2,19,0,2,0,0,0,0
3,11,58,1179,16,1,2,2100,3,4,1,2,2,12,3,3,33,2,0,1,1,1,0
3,1,134,1442,32,1,2,3000,3,1,1,1,2,24,2,1,6,1,0,1,1,1,0
3,17,18,503,15,1,2,1600,3,4,1,1,2,12,3,2,15,0,0,0,0,0,0
3,8,6,901,70,1,2,7000,1,1,2,1,1,0,2,1,18,2,0,1,1,1,0
3,1,64,524,80,1,2,2200,1,2,2,1,2,24,2,2,6,1,0,1,1,1,0
3,14,94,925,36,1,2,4400,0,1,0,1,2,0,2,3,6,1,0,1,1,1,0
3,8,83,74,61,1,2,4500,0,2,1,1,2,0,4,2,6,1,0,1,1,1,0
3,1,152,1316,43,1,2,3700,0,1,1,1,1,0,2,2,6,1,0,1,1,1,0
3,16,26,1124,45,1,2,7000,1,1,1,1,2,24,3,3,15,2,0,1,1,2,0
3,1,64,1077,79,1,2,2000,0,2,1,1,2,0,2,2,14,2,0,1,1,2,1
3,8,19,1341,28,1,2,2700,3,3,1,2,2,12,3,3,34,2,0,1,1,2,0
3,1,64,1021,57,1,2,2200,0,1,1,1,2,0,2,3,12,2,0,2,2,1,0
3,2,113,304,20,1,2,1050,3,3,1,1,2,12,3,1,18,0,0,0,0,0,0
3,14,94,980,34,1,2,3600,0,1,0,1,2,0,4,2,5,1,0,1,1,1,0
3,1,64,858,59,1,4,2300,0,1,1,1,2,0,2,3,17,1,0,2,2,1,0
3,1,64,1021,63,1,2,2200,0,1,1,1,2,0,2,3,12,2,0,2,2,1,0
3,1,64,1010,90,1,2,1300,0,3,1,1,2,0,2,1,17,1,0,1,1,2,2
3,1,2,636,18,1,2,1700,3,3,0,3,2,12,3,3,18,2,2,1,1,1,0
3,1,2,1456,25,1,2,2200,1,3,0,2,2,24,3,2,14,2,0,1,1,1,0
3,1,64,996,120,1,2,1800,0,2,2,2,2,0,2,2,17,1,0,1,1,1,0
3,1,79,1273,22,1,2,1400,1,3,1,1,2,12,3,3,15,2,0,1,1,2,0
3,12,23,705,20,1,4,1450,3,1,0,1,2,12,3,3,4,0,0,0,0,0,2
3,1,59,1120,119,1,2,2200,0,3,1,2,2,0,2,2,11,2,0,1,1,2,2
3,1,64,1221,79,1,2,2200,0,2,1,1,2,0,2,3,14,2,0,1,1,2,1
3,6,84,1210,125,1,2,1500,0,3,2,3,2,0,2,1,3,1,0,1,1,1,0
3,1,154,384,86,1,2,1700,0,2,2,1,2,0,2,1,12,1,0,1,1,1,0
3,1,82,344,35,1,2,2260,3,3,1,3,2,12,3,2,6,1,2,1,1,2,2
3,16,87,1150,23,1,5,5360,1,1,1,1,2,12,3,2,6,0,0,0,0,0,0
3,15,112,1483,49,1,8,7200,1,2,1,1,1,24,2,2,22,2,0,1,1,2,2
3,13,86,281,12,1,2,3100,3,4,1,1,2,12,3,2,16,2,2,1,1,1,0
3,6,67,1200,116,1,2,1500,0,3,1,1,2,0,2,2,24,1,0,0,0,0,0
3,15,76,3,43,1,6,7000,0,1,0,1,2,12,2,2,27,2,0,1,1,1,2
3,17,98,576,15,1,2,1530,1,3,1,1,2,12,3,3,6,1,2,1,1,2,0
3,1,64,844,79,1,2,1200,0,2,1,1,2,0,2,2,18,2,0,1,1,1,2
3,15,112,810,51,1,8,7000,1,1,1,1,2,12,2,3,31,2,0,1,1,2,2
3,6,84,283,89,1,2,1100,0,3,2,1,2,0,2,2,16,1,0,1,1,1,0
3,1,64,1021,56,1,3,2200,0,1,1,1,2,0,2,2,12,2,0,2,2,1,0
3,15,112,540,66,1,2,7600,1,1,1,1,2,12,2,2,19,2,0,1,1,2,0
3,13,86,691,15,1,2,2850,3,4,1,1,2,12,3,2,15,2,0,1,1,2,0
3,16,1,878,68,1,4,9500,1,1,0,1,2,36,4,1,30,1,0,2,2,1,1
3,2,113,172,25,1,2,1660,3,1,1,1,2,24,3,2,5,1,0,1,1,1,0
3,1,145,1093,125,1,2,2200,0,3,2,2,2,0,2,3,6,1,0,1,1,1,0
3,1,82,585,15,1,1,2050,3,3,1,1,2,3,2,1,11,0,2,0,0,0,0
3,8,42,1323,56,1,2,6500,1,2,1,1,1,12,2,2,6,1,0,1,1,2,1
3,16,1,499,10,1,2,2890,1,3,1,1,2,12,3,2,26,2,0,1,1,2,0
3,1,64,242,92,1,2,3500,0,2,2,1,2,0,2,2,18,2,0,1,1,2,0
3,1,64,242,91,1,2,3500,0,2,2,1,2,0,2,3,18,2,0,1,1,1,0
3,16,1,499,10,1,2,2790,1,3,1,1,2,12,3,1,28,2,0,1,1,2,0
3,11,39,640,49,1,2,4500,0,1,1,1,2,0,2,1,6,1,0,1,1,1,0
3,16,157,940,12,1,4,3190,1,4,1,2,2,12,3,1,7,1,0,1,1,2,0
3,1,64,928,83,1,2,1300,0,2,1,1,2,0,2,2,5,1,0,1,1,1,0
3,1,64,1010,90,1,2,2300,0,3,1,1,2,0,2,3,17,1,0,1,1,2,2
3,8,6,588,25,1,2,2800,3,4,0,3,2,12,3,2,35,2,2,1,1,2,0
3,8,99,755,43,1,2,3500,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,2,89,900,16,1,2,1280,3,4,1,2,2,12,2,3,11,2,0,1,1,1,0
3,1,82,344,23,1,2,2000,3,3,1,3,2,12,3,2,6,1,0,1,1,2,0
3,1,64,121,109,1,2,2300,1,2,2,1,2,24,2,3,6,1,0,1,1,1,0
3,10,70,1119,13,1,2,1300,1,5,0,2,2,12,3,3,6,0,2,0,0,0,2
3,7,61,54,30,1,2,3600,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,2,113,295,15,1,2,1800,3,3,1,2,2,12,3,2,18,0,0,0,0,0,0
3,14,14,823,39,1,2,3500,0,1,1,1,1,0,2,3,6,1,0,1,1,1,0
3,8,99,1450,54,1,2,5500,0,2,1,1,1,0,2,2,6,1,0,1,1,1,0
3,8,6,998,50,1,2,6800,1,1,0,1,2,36,2,1,28,2,0,1,1,1,0
3,1,64,928,113,1,2,3000,0,3,2,2,2,0,2,2,5,1,0,1,1,1,0
3,1,64,928,111,1,2,3200,0,3,2,1,2,0,2,3,5,1,0,1,1,1,0
3,1,64,118,51,1,2,2100,0,2,1,1,2,0,2,3,5,1,0,1,1,2,2
3,15,115,768,39,1,2,6400,1,1,1,1,2,12,2,2,7,1,0,1,1,1,0
3,1,82,1552,9,1,4,1800,5,4,1,2,2,24,3,1,11,2,0,1,1,2,0
3,16,157,758,73,1,2,8500,1,1,2,1,2,12,2,2,25,2,0,1,1,2,0
3,8,129,192,50,1,2,5500,1,2,1,1,2,24,2,3,6,1,0,1,1,2,2
3,8,144,892,49,1,2,6500,0,2,1,1,1,0,2,1,6,1,0,1,1,1,0
3,2,113,1328,22,1,2,1500,3,1,0,1,2,12,3,2,14,2,0,1,1,1,0
3,1,125,1547,74,1,2,2800,1,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,7,61,212,45,1,2,3300,0,1,1,1,2,0,2,3,6,1,0,1,1,1,0
3,1,152,90,49,1,2,3500,0,1,1,1,1,0,2,3,24,2,0,1,1,1,0
3,1,64,338,46,1,2,2000,0,1,1,1,2,0,5,1,18,1,0,1,1,1,0
3,7,124,247,41,1,2,3800,0,1,1,1,1,0,2,3,6,1,0,1,1,2,0
3,8,6,696,35,1,2,4300,3,1,1,1,2,12,3,2,6,1,0,1,1,2,2
3,8,6,62,58,1,2,7000,0,1,1,1,1,0,2,1,23,2,0,1,1,1,0
3,8,141,656,45,1,2,6000,1,2,1,1,2,36,2,1,5,1,0,1,1,2,2
3,17,28,717,10,1,2,1550,3,1,1,1,2,12,3,3,3,1,0,1,1,1,0
3,1,121,950,18,1,2,1800,3,3,1,2,2,12,3,2,6,1,0,1,1,1,0
3,1,59,1594,82,1,2,1800,0,2,2,1,2,0,2,2,6,1,0,1,1,1,0
3,15,115,316,39,1,2,6000,3,1,1,1,2,0,3,2,6,1,2,1,1,1,0
3,2,46,404,62,1,2,2500,0,1,1,1,2,0,2,3,13,2,0,1,1,2,2
3,2,51,722,25,1,2,2400,0,1,1,1,2,0,2,2,4,1,0,2,2,1,0
3,15,112,756,48,1,2,6300,1,1,1,1,2,12,3,3,6,1,2,1,1,2,2
3,12,23,1452,14,1,4,1500,3,3,1,1,2,24,3,2,18,0,0,0,0,0,0
3,10,68,125,46,1,2,2100,0,2,1,1,2,0,2,3,5,1,0,1,1,1,0
3,8,6,1279,34,1,2,5000,1,1,1,1,1,24,2,2,7,2,0,1,1,1,0
3,17,63,294,9,1,2,1460,1,3,1,1,2,12,3,2,33,2,2,1,1,2,0
3,11,24,1208,40,1,2,3400,0,1,1,1,2,0,2,1,7,1,0,1,1,1,0
3,8,6,1380,55,1,2,6800,1,2,1,1,2,36,2,3,6,1,0,1,1,2,0
3,8,119,1354,46,1,3,4600,1,1,1,1,2,12,2,3,15,2,0,1,1,2,0
3,1,79,196,77,1,2,2500,0,2,1,1,2,0,2,3,6,1,0,1,1,1,0
3,8,19,1341,32,1,2,2600,3,3,1,2,2,12,3,1,32,0,0,0,0,0,0
3,2,113,519,78,1,2,2200,0,2,1,1,2,0,2,1,17,2,0,1,1,2,0
3,17,69,53,11,1,3,1050,3,4,1,3,2,12,3,2,18,1,2,1,1,1,2
3,1,41,1595,42,1,2,3800,0,1,1,1,1,36,2,3,6,1,0,1,1,1,0
3,8,6,1219,28,1,2,2600,3,4,1,4,2,12,3,3,29,2,0,1,1,2,0
3,2,55,1453,20,1,4,2100,0,1,0,1,2,0,2,2,13,2,0,1,1,1,0
3,1,72,840,75,1,2,3000,0,2,1,1,2,0,2,3,14,2,0,1,1,2,0
3,8,6,1279,46,1,2,5700,1,2,1,1,2,24,2,3,6,1,0,1,1,1,0
3,1,134,505,66,1,2,2600,1,2,1,1,2,12,2,3,6,1,0,1,1,1,0
3,1,135,374,20,1,2,2210,1,1,1,1,2,24,2,1,10,0,0,0,0,0,0
3,1,72,528,89,1,2,3200,0,2,1,1,2,0,2,1,18,2,0,1,1,2,2
3,15,76,405,44,1,7,9600,1,1,1,1,2,0,2,1,30,2,0,1,1,2,2
3,1,133,396,23,1,2,1700,3,3,1,1,2,12,3,3,6,1,2,2,2,1,0
3,11,102,563,12,1,2,2090,1,3,1,1,2,12,3,1,17,1,2,1,1,2,0
3,7,61,856,35,1,2,3500,0,1,0,1,1,24,2,1,6,1,0,1,1,1,0
3,12,80,1008,84,1,2,2800,0,2,2,1,2,0,2,1,28,1,0,1,1,1,0
3,1,2,636,15,1,2,1800,3,4,1,1,2,12,3,3,16,2,2,1,1,1,0
3,7,124,366,18,1,2,2800,3,3,1,2,2,0,2,3,32,2,0,1,1,2,0
3,1,125,796,58,1,2,2500,1,1,1,1,1,12,2,2,14,2,0,1,1,1,0
3,14,94,413,32,1,2,3500,0,1,0,1,2,0,2,3,6,1,0,1,1,1,0
